fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,step,stored_timestamp
5110,2.6.4,43,193.0.14.129,4,193.0.14.129,103.100.201.89,ICMP,59.0,32,"[{'rtt': 35.462265}, {'rtt': 35.452705}, {'rtt': 35.406733}]",0,3,3,35.406733,35.462265,35.440567666666674,1001,1011068,1789762184,Ping,103.100.201.89,ping,240,1789762201
5130,2.6.4,20646292,193.0.14.129,4,193.0.14.129,193.31.26.33,ICMP,59.0,32,"[{'rtt': 9.536191}, {'rtt': 9.387126}, {'rtt': 9.301743}]",0,3,3,9.301743,9.536191,9.408353333333332,1001,1011090,1789762166,Ping,193.31.26.33,ping,240,1789762931
5130,2.6.4,23,193.0.14.129,4,193.0.14.129,195.93.226.2,ICMP,55.0,32,"[{'rtt': 19.651467}, {'rtt': 20.129595}, {'rtt': 19.502641}]",0,3,3,19.502641,20.129595,19.761234333333334,1001,1011098,1789762145,Ping,195.93.226.2,ping,240,1789762233
5110,2.6.4,0,193.0.14.129,4,193.0.14.129,23.137.254.218,ICMP,62.0,32,"[{'rtt': 0.343623}, {'rtt': 0.346663}, {'rtt': 0.426256}]",0,3,3,0.343623,0.426256,0.37218066666666666,1001,1011101,1789762174,Ping,23.137.254.218,ping,240,1789762233
5110,2.6.4,4,193.0.14.129,4,193.0.14.129,10.1.10.11,ICMP,60.0,32,"[{'rtt': 13.661891}, {'rtt': 13.624204}, {'rtt': 13.549886}]",0,3,3,13.549886,13.661891,13.611993666666669,1001,1011109,1789762197,Ping,84.162.98.210,ping,240,1789762317
5110,2.6.4,129,193.0.14.129,4,193.0.14.129,43.252.115.252,ICMP,60.0,32,"[{'rtt': 14.932245}, {'rtt': 14.917383}, {'rtt': 14.922101}]",0,3,3,14.917383,14.932245,14.923909666666667,1001,1011116,1789762155,Ping,43.252.115.252,ping,240,1789762256
5130,2.6.4,30,193.0.14.129,4,193.0.14.129,192.168.178.254,ICMP,55.0,32,"[{'rtt': 9.230566}, {'rtt': 9.016471}, {'rtt': 9.158395}]",0,3,3,9.016471,9.230566,9.135143999999999,1001,1011140,1789762194,Ping,188.212.112.109,ping,240,1789762232
5110,2.6.4,30,193.0.14.129,4,193.0.14.129,80.87.217.202,ICMP,59.0,32,"[{'rtt': 7.303431}, {'rtt': 7.167391}, {'rtt': 7.240776}]",0,3,3,7.167391,7.303431,7.237199333333334,1001,1011142,1789762140,Ping,80.87.217.202,ping,240,1789762160
5110,2.6.4,178124,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,49.0,32,"[{'rtt': 91.497125}, {'rtt': 94.7895}, {'rtt': 94.67275}]",0,3,3,91.497125,94.7895,93.653125,1001,1011151,1789762162,Ping,97.84.64.188,ping,240,1789762239
5130,2.6.4,-1,193.0.14.129,4,193.0.14.129,107.174.34.7,ICMP,54.0,32,"[{'rtt': 47.739089}, {'rtt': 47.755404}, {'rtt': 49.242328}]",0,3,3,47.739089,49.242328,48.24560700000001,1001,1011156,1789762189,Ping,107.174.34.7,ping,240,1789762434
5130,2.6.4,-1,193.0.14.129,4,193.0.14.129,103.72.63.19,ICMP,56.0,32,"[{'rtt': 14.641741}, {'rtt': 14.649539}, {'rtt': 14.736097}]",0,3,3,14.641741,14.736097,14.675792333333334,1001,1011206,1789762170,Ping,103.72.63.19,ping,240,1789762516
5120,2.6.4,14237809,193.0.14.129,4,193.0.14.129,217.154.77.126,ICMP,57.0,32,"[{'rtt': 9.974815}, {'rtt': 9.936802}, {'rtt': 9.851745}]",0,3,3,9.851745,9.974815,9.921120666666667,1001,1011218,1789762178,Ping,217.154.77.126,ping,240,1789762247
5120,2.6.4,26,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,54.0,32,"[{'rtt': 4.363531}, {'rtt': 4.281742}, {'rtt': 4.303239}]",0,3,3,4.281742,4.363531,4.316170666666666,1001,1011221,1789762142,Ping,218.32.247.107,ping,240,1789762249
5110,2.6.4,18,193.0.14.129,4,193.0.14.129,103.70.13.132,ICMP,56.0,32,"[{'rtt': 1.164165}, {'rtt': 1.215241}, {'rtt': 1.39133}]",0,3,3,1.164165,1.39133,1.256912,1001,1011228,1789762151,Ping,103.70.13.132,ping,240,1789762247
5110,2.6.4,42,193.0.14.129,4,193.0.14.129,103.232.121.154,ICMP,60.0,32,"[{'rtt': 0.669321}, {'rtt': 0.836327}, {'rtt': 2.016617}]",0,3,3,0.669321,2.016617,1.1740883333333334,1001,1011229,1789762165,Ping,103.232.121.154,ping,240,1789762247
5120,2.6.4,10,193.0.14.129,4,193.0.14.129,172.17.0.4,ICMP,56.0,32,"[{'rtt': 4.33249}, {'rtt': 4.161673}, {'rtt': 3.705853}]",0,3,3,3.705853,4.33249,4.066672,1001,1011244,1789762145,Ping,195.103.192.190,ping,240,1789762210
5130,2.6.4,31,193.0.14.129,4,193.0.14.129,192.168.11.152,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,1011258,1789762188,Ping,24.130.123.164,ping,240,1789762218
5120,2.6.4,51,193.0.14.129,4,193.0.14.129,83.171.216.51,ICMP,59.0,32,"[{'rtt': 2.12624}, {'rtt': 2.074179}, {'rtt': 2.042101}]",0,3,3,2.042101,2.12624,2.0808400000000002,1001,1011260,1789762142,Ping,83.171.216.51,ping,240,1789762153
5110,2.6.4,47,193.0.14.129,4,193.0.14.129,10.18.60.56,ICMP,52.0,32,"[{'rtt': 24.864068}, {'rtt': 24.472277}, {'rtt': 24.847955}]",0,3,3,24.472277,24.864068,24.728099999999998,1001,1011261,1789762150,Ping,147.12.140.109,ping,240,1789762214
5130,2.6.4,1,193.0.14.129,4,193.0.14.129,217.28.140.78,ICMP,56.0,32,"[{'rtt': 5.071168}, {'rtt': 5.21893}, {'rtt': 5.204749}]",0,3,3,5.071168,5.21893,5.164949,1001,1011268,1789762162,Ping,217.28.140.78,ping,240,1789762222
5110,2.6.4,7,193.0.14.129,4,193.0.14.129,80.87.217.206,ICMP,60.0,32,"[{'rtt': 5.337265}, {'rtt': 5.325702}, {'rtt': 5.349192}]",0,3,3,5.325702,5.349192,5.337386333333334,1001,1011273,1789762188,Ping,80.87.217.206,ping,240,1789762236
5110,2.6.4,0,193.0.14.129,4,193.0.14.129,80.87.217.210,ICMP,61.0,32,"[{'rtt': 7.57594}, {'rtt': 7.614326}, {'rtt': 7.658648}]",0,3,3,7.57594,7.658648,7.616304666666667,1001,1011274,1789762181,Ping,80.87.217.210,ping,240,1789762237
5130,2.6.4,33,193.0.14.129,4,193.0.14.129,185.70.73.239,ICMP,56.0,32,"[{'rtt': 14.19157}, {'rtt': 14.210684}, {'rtt': 14.090894}]",0,3,3,14.090894,14.210684,14.164382666666667,1001,1011286,1789762153,Ping,185.70.73.239,ping,240,1789762238
5110,2.6.4,43,193.0.14.129,4,193.0.14.129,200.124.112.214,ICMP,61.0,32,"[{'rtt': 155.948934}, {'rtt': 155.991753}, {'rtt': 156.053622}]",0,3,3,155.948934,156.053622,155.99810300000001,1001,1011287,1789762162,Ping,200.124.112.214,ping,240,1789762239
5120,2.6.4,56,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,52.0,32,"[{'rtt': 96.60137}, {'rtt': 97.050164}, {'rtt': 96.665555}]",0,3,3,96.60137,97.050164,96.772363,1001,1011292,1789762195,Ping,186.69.158.99,ping,240,1789762309
5110,2.6.4,4,193.0.14.129,4,193.0.14.129,210.140.128.122,ICMP,55.0,32,"[{'rtt': 3.806059}, {'rtt': 3.837097}, {'rtt': 3.821571}]",0,3,3,3.806059,3.837097,3.8215756666666665,1001,1011295,1789762197,Ping,210.140.128.122,ping,240,1789762261
5110,2.6.4,3,193.0.14.129,4,193.0.14.129,10.41.0.49,ICMP,54.0,32,"[{'rtt': 3.962731}, {'rtt': 4.046762}, {'rtt': 4.0711}]",0,3,3,3.962731,4.0711,4.026864333333333,1001,1011303,1789762199,Ping,210.236.254.75,ping,240,1789762215
5110,2.6.4,37,193.0.14.129,4,193.0.14.129,192.168.1.68,ICMP,48.0,32,"[{'rtt': 51.668489}, {'rtt': 51.482045}, {'rtt': 51.545507}]",0,3,3,51.482045,51.668489,51.565346999999996,1001,1011324,1789762148,Ping,90.160.121.59,ping,240,1789762172
5130,2.6.4,28,193.0.14.129,4,193.0.14.129,103.186.92.68,ICMP,61.0,32,"[{'rtt': 15.866022}, {'rtt': 15.552668}]",0,2,2,15.552668,15.866022,15.709344999999999,1001,1011341,1789762152,Ping,103.186.92.68,ping,240,1789762250
5120,2.6.4,49,193.0.14.129,4,193.0.14.129,192.168.179.6,ICMP,61.0,32,"[{'rtt': 10.116037}, {'rtt': 13.693933}, {'rtt': 12.888416}]",0,3,3,10.116037,13.693933,12.232795333333334,1001,1011353,1789762186,Ping,154.56.207.69,ping,240,1789762253
5130,2.6.4,3290596,193.0.14.129,4,193.0.14.129,207.58.173.76,ICMP,54.0,32,"[{'rtt': 52.556748}, {'rtt': 52.629425}, {'rtt': 52.646547}]",0,3,3,52.556748,52.646547,52.610906666666665,1001,1011359,1789762153,Ping,207.58.173.76,ping,240,1789762305
5130,2.6.4,12,193.0.14.129,4,193.0.14.129,154.62.164.140,ICMP,56.0,32,"[{'rtt': 13.200413}, {'rtt': 11.95435}, {'rtt': 11.977788}]",0,3,3,11.95435,13.200413,12.377517,1001,1011365,1789762166,Ping,154.62.164.140,ping,240,1789762199
5110,2.6.4,27,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,59.0,32,"[{'rtt': 2.546792}, {'rtt': 2.62516}, {'rtt': 2.289412}]",0,3,3,2.289412,2.62516,2.487121333333333,1001,1011382,1789762191,Ping,204.48.2.61,ping,240,1789762226
5120,2.6.4,8,193.0.14.129,4,193.0.14.129,192.168.10.10,ICMP,51.0,32,"[{'rtt': 18.410254}, {'rtt': 18.376296}, {'rtt': 19.206705}]",0,3,3,18.376296,19.206705,18.664418333333334,1001,1011383,1789762180,Ping,86.52.59.213,ping,240,1789762233
5130,2.6.4,36,193.0.14.129,4,193.0.14.129,188.245.181.81,ICMP,55.0,32,"[{'rtt': 36.71545}, {'rtt': 36.313921}, {'rtt': 36.192108}]",0,3,3,36.192108,36.71545,36.407159666666665,1001,1011393,1789762156,Ping,188.245.181.81,ping,240,1789762243
5130,2.6.4,54,193.0.14.129,4,193.0.14.129,10.4.13.94,ICMP,52.0,32,"[{'rtt': 105.096273}, {'rtt': 103.55659}, {'rtt': 102.587918}]",0,3,3,102.587918,105.096273,103.74692699999999,1001,1011394,1789762162,Ping,23.115.81.29,ping,240,1789762239
5110,2.6.4,17,193.0.14.129,4,193.0.14.129,192.168.20.2,ICMP,60.0,32,"[{'rtt': 5.052007}, {'rtt': 4.032887}, {'rtt': 6.750953}]",0,3,3,4.032887,6.750953,5.278615666666666,1001,1011406,1789762145,Ping,81.27.120.232,ping,240,1789762185
5110,2.6.4,21,193.0.14.129,4,193.0.14.129,192.168.178.127,ICMP,57.0,32,"[{'rtt': 78.448862}, {'rtt': 75.244594}, {'rtt': 71.481939}]",0,3,3,71.481939,78.448862,75.05846500000001,1001,1011407,1789762154,Ping,185.35.208.15,ping,240,1789762247
5110,2.6.4,23,193.0.14.129,4,193.0.14.129,172.18.0.6,ICMP,53.0,32,"[{'rtt': 9.759866}, {'rtt': 10.043885}, {'rtt': 10.144706}]",0,3,3,9.759866,10.144706,9.982819,1001,1011412,1789762161,Ping,121.127.38.226,ping,240,1789762199
5130,2.6.4,548191,193.0.14.129,4,193.0.14.129,45.130.23.173,ICMP,59.0,32,"[{'rtt': 2.695839}, {'rtt': 2.501979}, {'rtt': 2.564153}]",0,3,3,2.501979,2.695839,2.587323666666667,1001,1011452,1789762153,Ping,45.130.23.173,ping,240,1789762236
5130,2.6.4,3030538,193.0.14.129,4,193.0.14.129,85.120.84.6,ICMP,56.0,32,"[{'rtt': 19.622392}, {'rtt': 19.508414}, {'rtt': 19.473981}]",0,3,3,19.473981,19.622392,19.534929,1001,1011459,1789762180,Ping,85.120.84.6,ping,240,1789762096
5130,2.6.4,2992547,193.0.14.129,4,193.0.14.129,80.97.40.6,ICMP,54.0,32,"[{'rtt': 19.594298}, {'rtt': 19.503732}, {'rtt': 20.309688}]",0,3,3,19.503732,20.309688,19.802572666666666,1001,1011460,1789762176,Ping,80.97.40.6,ping,240,1789762114
5120,2.6.4,1,193.0.14.129,4,193.0.14.129,64.235.61.194,ICMP,58.0,32,"[{'rtt': 38.755679}, {'rtt': 38.564002}, {'rtt': 38.657591}]",0,3,3,38.564002,38.755679,38.659090666666664,1001,1011474,1789762194,Ping,64.235.61.194,ping,240,1789762255
5080,2.6.3,6,193.0.14.129,4,193.0.14.129,86.217.64.5,ICMP,57.0,32,"[{'rtt': 38.676844}, {'rtt': 38.867317}, {'rtt': 38.72421}]",0,3,3,38.676844,38.867317,38.75612366666667,1001,1011475,1789762142,Ping,86.217.64.5,ping,240,1789762192
5130,2.6.4,207541,193.0.14.129,4,193.0.14.129,83.168.108.31,ICMP,61.0,32,"[{'rtt': 10.961094}, {'rtt': 10.951416}, {'rtt': 10.915509}]",0,3,3,10.915509,10.961094,10.942673,1001,1011525,1789762184,Ping,83.168.108.31,ping,240,1789762248
5130,2.6.4,12,193.0.14.129,4,193.0.14.129,172.16.70.10,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,1011535,1789762158,Ping,73.73.94.54,ping,240,1789762257
5120,2.6.4,31,193.0.14.129,4,193.0.14.129,172.19.0.2,ICMP,50.0,32,"[{'rtt': 60.58065}, {'rtt': 64.696497}, {'rtt': 63.004059}]",0,3,3,60.58065,64.696497,62.760402,1001,1011540,1789762178,Ping,195.133.5.134,ping,240,1789762207
5130,2.6.4,16704903,193.0.14.129,4,193.0.14.129,166.88.142.236,ICMP,49.0,32,"[{'rtt': 186.28664}, {'rtt': 186.267679}, {'rtt': 186.29062}]",0,3,3,186.267679,186.29062,186.28164633333333,1001,1011556,1789762150,Ping,166.88.142.236,ping,240,1789762130
5130,2.6.4,5,193.0.14.129,4,193.0.14.129,192.168.2.11,ICMP,60.0,32,"[{'rtt': 17.053264}, {'rtt': 17.10849}, {'rtt': 16.80741}]",0,3,3,16.80741,17.10849,16.989721333333335,1001,1011559,1789762164,Ping,62.224.50.131,ping,240,1789762213
5110,2.6.4,3,193.0.14.129,4,193.0.14.129,178.13.12.125,ICMP,60.0,32,"[{'rtt': 20.99155}, {'rtt': 21.065794}, {'rtt': 20.689199}]",0,3,3,20.689199,21.065794,20.915514333333334,1001,1011581,1789762189,Ping,178.13.12.125,ping,240,1789762247
5120,2.6.4,89,193.0.14.129,4,193.0.14.129,192.168.1.233,ICMP,60.0,32,"[{'rtt': 17.845388}, {'rtt': 19.023341}, {'rtt': 19.214011}]",0,3,3,17.845388,19.214011,18.69424666666667,1001,1011582,1789762143,Ping,119.15.109.18,ping,240,1789762236
5110,2.6.4,43,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,59.0,32,"[{'rtt': 18.537551}, {'rtt': 16.843133}, {'rtt': 17.119486}]",0,3,3,16.843133,18.537551,17.500056666666666,1001,1011589,1789762165,Ping,193.159.107.160,ping,240,1789762245
5130,2.6.4,2,193.0.14.129,4,193.0.14.129,103.218.224.164,ICMP,57.0,32,"[{'rtt': 75.420392}, {'rtt': 75.284781}, {'rtt': 75.383917}]",0,3,3,75.284781,75.420392,75.36303,1001,1011619,1789762157,Ping,103.218.224.164,ping,240,1789762211
5130,2.6.4,1,193.0.14.129,4,193.0.14.129,103.218.224.165,ICMP,57.0,32,"[{'rtt': 75.29029}, {'rtt': 75.297737}, {'rtt': 75.148898}]",0,3,3,75.148898,75.297737,75.24564166666667,1001,1011620,1789762162,Ping,103.218.224.165,ping,240,1789762222
5110,2.6.4,83,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,59.0,32,"[{'rtt': 2.527138}, {'rtt': 1.39167}, {'rtt': 1.272031}]",0,3,3,1.272031,2.527138,1.7302796666666664,1001,1011629,1789762199,Ping,101.99.5.6,ping,240,1789762296
5110,2.6.4,32,193.0.14.129,4,193.0.14.129,192.168.1.100,ICMP,59.0,32,"[{'rtt': 8.808597}, {'rtt': 8.818171}, {'rtt': 8.90732}]",0,3,3,8.808597,8.90732,8.844695999999999,1001,1011635,1789762152,Ping,79.152.3.13,ping,240,1789762244
5130,2.6.4,23,193.0.14.129,4,193.0.14.129,172.16.1.195,ICMP,58.0,32,"[{'rtt': 17.041623}, {'rtt': 17.006728}, {'rtt': 17.04506}]",0,3,3,17.006728,17.04506,17.031136999999998,1001,1011636,1789762148,Ping,185.87.45.163,ping,240,1789762227
5110,2.6.4,19,193.0.14.129,4,193.0.14.129,45.63.15.8,ICMP,54.0,32,"[{'rtt': 122.820729}, {'rtt': 122.830974}, {'rtt': 122.794965}]",0,3,3,122.794965,122.830974,122.815556,1001,1011660,1789762155,Ping,45.63.15.8,ping,240,1789762320
5130,2.6.4,57,193.0.14.129,4,193.0.14.129,81.94.156.61,ICMP,54.0,32,"[{'rtt': 56.039219}, {'rtt': 55.951858}, {'rtt': 56.054501}]",0,3,3,55.951858,56.054501,56.01519266666667,1001,1011690,1789762168,Ping,81.94.156.61,ping,240,1789762232
5110,2.6.4,23,193.0.14.129,4,193.0.14.129,192.168.4.2,ICMP,55.0,20,"[{'rtt': 25.597487}, {'rtt': 23.690726}, {'rtt': 24.82429}]",0,3,3,23.690726,25.597487,24.704167666666667,1001,1011698,1789762149,Ping,72.238.162.130,ping,240,1789762240
5120,2.6.4,25,193.0.14.129,4,193.0.14.129,172.17.0.3,ICMP,52.0,32,"[{'rtt': 26.03231}, {'rtt': 26.118423}, {'rtt': 26.584116}]",0,3,3,26.03231,26.584116,26.244949666666667,1001,1011711,1789762151,Ping,107.189.2.128,ping,240,1789762318
5120,2.6.4,26,193.0.14.129,4,193.0.14.129,192.168.178.33,ICMP,60.0,32,"[{'rtt': 5.839232}, {'rtt': 5.776215}, {'rtt': 6.029935}]",0,3,3,5.776215,6.029935,5.881793999999999,1001,1011712,1789762156,Ping,86.89.74.202,ping,240,1789762260
5110,2.6.4,28,193.0.14.129,4,193.0.14.129,192.168.3.5,ICMP,61.0,32,"[{'rtt': 11.549382}, {'rtt': 10.85143}, {'rtt': 9.30106}]",0,3,3,9.30106,11.549382,10.567290666666667,1001,1011719,1789762172,Ping,82.39.94.96,ping,240,1789762267
5110,2.6.4,4,193.0.14.129,4,193.0.14.129,172.16.141.130,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,1011726,1789762147,Ping,73.77.112.158,ping,240,1789762212
5110,2.6.4,19,193.0.14.129,4,193.0.14.129,100.64.113.186,ICMP,61.0,32,"[{'rtt': 2.694981}, {'rtt': 2.795057}, {'rtt': 2.391979}]",0,3,3,2.391979,2.795057,2.627339,1001,1011732,1789762170,Ping,185.17.14.186,ping,240,1789762209
5130,2.6.4,9,193.0.14.129,4,193.0.14.129,192.168.1.117,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,1011735,1789762168,Ping,85.113.221.214,ping,240,1789762207
5120,2.6.4,3,193.0.14.129,4,193.0.14.129,192.168.187.46,ICMP,55.0,32,"[{'rtt': 53.116375}, {'rtt': 54.147789}, {'rtt': 53.568166}]",0,3,3,53.116375,54.147789,53.61077666666666,1001,1011740,1789762174,Ping,168.100.186.166,ping,240,1789762226
5110,2.6.4,57,193.0.14.129,4,193.0.14.129,103.17.153.66,ICMP,55.0,32,"[{'rtt': 20.08561}, {'rtt': 15.217663}, {'rtt': 14.615862}]",0,3,3,14.615862,20.08561,16.639711666666667,1001,1011741,1789762164,Ping,103.17.153.66,ping,240,1789762228
5120,2.6.4,9,193.0.14.129,4,193.0.14.129,172.17.0.7,ICMP,53.0,32,"[{'rtt': 16.622342}, {'rtt': 16.504285}, {'rtt': 16.302109}]",0,3,3,16.302109,16.622342,16.476245333333335,1001,1011749,1789762189,Ping,151.177.2.132,ping,240,1789762238
5110,2.6.4,38,193.0.14.129,4,193.0.14.129,10.10.200.172,ICMP,60.0,32,"[{'rtt': 2.125779}, {'rtt': 2.02022}, {'rtt': 2.036031}]",0,3,3,2.02022,2.125779,2.0606766666666663,1001,1011751,1789762145,Ping,170.210.32.67,ping,240,1789762242
5130,2.6.4,37,193.0.14.129,4,193.0.14.129,192.0.0.1,ICMP,46.0,32,"[{'rtt': 60.710852}, {'rtt': 60.440712}, {'rtt': 60.305251}]",0,3,3,60.305251,60.710852,60.485605,1001,1011765,1789762157,Ping,191.248.200.63,ping,240,1789762247
5110,2.6.4,126,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,59.0,20,"[{'rtt': 4.658188}, {'rtt': 5.010584}, {'rtt': 4.370531}]",0,3,3,4.370531,5.010584,4.679767666666667,1001,1011788,1789762147,Ping,153.241.54.154,ping,240,1789762280
5130,2.6.4,1024006,193.0.14.129,4,193.0.14.129,185.170.10.28,ICMP,55.0,32,"[{'rtt': 209.716201}, {'rtt': 209.509028}, {'rtt': 209.524523}]",0,3,3,209.509028,209.716201,209.58325066666666,1001,1011793,1789762193,Ping,185.170.10.28,ping,240,1789762220
5080,2.6.2,17,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,246.0,32,"[{'rtt': 75.106552}, {'rtt': 59.028538}, {'rtt': 57.081188}]",0,3,3,57.081188,75.106552,63.73875933333333,1001,1011808,1789762195,Ping,178.225.187.60,ping,240,1789762235
5130,2.6.4,22,193.0.14.129,4,193.0.14.129,10.231.17.2,ICMP,60.0,32,"[{'rtt': 13.3756}, {'rtt': 12.72657}, {'rtt': 12.86775}]",0,3,3,12.72657,13.3756,12.989973333333333,1001,1011839,1789762167,Ping,78.133.153.245,ping,240,1789762208
5110,2.6.4,39,193.0.14.129,4,193.0.14.129,103.174.51.64,ICMP,56.0,32,"[{'rtt': 194.432578}, {'rtt': 201.505044}, {'rtt': 208.442923}]",0,3,3,194.432578,208.442923,201.46018166666667,1001,1011862,1789762152,Ping,103.174.51.64,ping,240,1789762219
5110,2.6.4,54,193.0.14.129,4,193.0.14.129,44.161.241.76,ICMP,62.0,32,"[{'rtt': 2.984443}, {'rtt': 3.015839}, {'rtt': 3.056714}]",0,3,3,2.984443,3.056714,3.0189986666666666,1001,1011882,1789762176,Ping,85.93.217.100,ping,240,1789762252
5110,2.6.4,12,193.0.14.129,4,193.0.14.129,81.92.97.22,ICMP,57.0,32,"[{'rtt': 13.287303}, {'rtt': 18.353178}, {'rtt': 14.134195}]",0,3,3,13.287303,18.353178,15.258225333333334,1001,1011883,1789762191,Ping,81.92.97.22,ping,240,1789762244
5130,2.6.4,9,193.0.14.129,4,193.0.14.129,192.168.1.181,ICMP,58.0,32,"[{'rtt': 78.597428}, {'rtt': 78.660221}, {'rtt': 80.88042}]",0,3,3,78.597428,80.88042,79.37935633333335,1001,1011890,1789762140,Ping,173.77.65.160,ping,240,1789762260
5080,2.6.3,73,193.0.14.129,4,193.0.14.129,100.126.90.2,ICMP,55.0,32,"[{'rtt': 38.543125}, {'rtt': 41.72645}, {'rtt': 39.615467}]",0,3,3,38.543125,41.72645,39.961680666666666,1001,1011897,1789762147,Ping,138.59.154.228,ping,240,1789762252
5130,2.6.4,2892689,193.0.14.129,4,193.0.14.129,172.93.187.117,ICMP,58.0,32,"[{'rtt': 48.581431}, {'rtt': 48.570601}, {'rtt': 48.537433}]",0,3,3,48.537433,48.581431,48.563155,1001,1011906,1789762177,Ping,172.93.187.117,ping,240,1789762176
5130,2.6.4,6060307,193.0.14.129,4,193.0.14.129,167.160.188.241,ICMP,55.0,32,"[{'rtt': 48.41409}, {'rtt': 48.410973}, {'rtt': 48.34226}]",0,3,3,48.34226,48.41409,48.38910766666667,1001,1011907,1789762163,Ping,167.160.188.241,ping,240,1789762043
5120,2.6.4,54,193.0.14.129,4,193.0.14.129,45.90.64.11,ICMP,58.0,32,"[{'rtt': 53.806088}, {'rtt': 18.875626}, {'rtt': 18.229394}]",0,3,3,18.229394,53.806088,30.303702666666666,1001,1011917,1789762143,Ping,45.90.64.11,ping,240,1789762222
5110,2.6.4,57,193.0.14.129,4,193.0.14.129,140.77.13.114,ICMP,54.0,32,"[{'rtt': 4.26849}, {'rtt': 4.233157}, {'rtt': 4.416267}]",0,3,3,4.233157,4.416267,4.305971333333333,1001,1011926,1789762160,Ping,140.77.13.114,ping,240,1789762221
5120,2.6.4,71,193.0.14.129,4,193.0.14.129,172.20.0.2,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,1011977,1789762158,Ping,95.163.183.223,ping,240,1789762216
5130,2.6.4,33,193.0.14.129,4,193.0.14.129,192.168.1.5,ICMP,58.0,32,"[{'rtt': 90.418231}, {'rtt': 82.618315}, {'rtt': 81.728631}]",0,3,3,81.728631,90.418231,84.92172566666666,1001,1011978,1789762142,Ping,74.96.148.17,ping,240,1789762159
5110,2.6.4,25,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,55.0,32,"[{'rtt': 26.820539}, {'rtt': 26.889988}, {'rtt': 26.778871}]",0,3,3,26.778871,26.889988,26.82979933333333,1001,1011979,1789762195,Ping,135.181.125.242,ping,240,1789762218
5130,2.6.4,22,193.0.14.129,4,193.0.14.129,172.16.14.2,ICMP,54.0,32,"[{'rtt': 203.979558}, {'rtt': 203.738476}, {'rtt': 203.120332}]",0,3,3,203.120332,203.979558,203.61278866666666,1001,1011986,1789762198,Ping,92.130.213.100,ping,240,1789762297
5110,2.6.4,59,193.0.14.129,4,193.0.14.129,45.32.153.158,ICMP,59.0,32,"[{'rtt': 0.366552}, {'rtt': 0.405032}, {'rtt': 0.398093}]",0,3,3,0.366552,0.405032,0.38989233333333334,1001,1011988,1789762162,Ping,45.32.153.158,ping,240,1789762238
5110,2.6.4,43,193.0.14.129,4,193.0.14.129,104.207.142.113,ICMP,45.0,32,"[{'rtt': 179.965626}, {'rtt': 179.989676}, {'rtt': 180.015347}]",0,3,3,179.965626,180.015347,179.99021633333334,1001,1011989,1789762150,Ping,104.207.142.113,ping,240,1789762236
5110,2.6.4,40,193.0.14.129,4,193.0.14.129,91.99.182.112,ICMP,55.0,32,"[{'rtt': 37.927034}, {'rtt': 37.795806}, {'rtt': 37.689989}]",0,3,3,37.689989,37.927034,37.80427633333333,1001,1011994,1789762165,Ping,91.99.182.112,ping,240,1789762232
5120,2.6.4,50,193.0.14.129,4,193.0.14.129,64.71.152.160,ICMP,255.0,32,"[{'rtt': 7.705257}, {'rtt': 7.610766}, {'rtt': 7.605917}]",0,3,3,7.605917,7.705257,7.640646666666666,1001,1011997,1789762162,Ping,64.71.152.160,ping,240,1789762248
5080,2.6.2,4,193.0.14.129,4,193.0.14.129,192.168.88.3,ICMP,56.0,20,"[{'rtt': 25.838477}, {'rtt': 25.898942}, {'rtt': 26.321229}]",0,3,3,25.838477,26.321229,26.019549333333334,1001,10120,1789762170,Ping,2.101.93.184,ping,240,1789762239
5130,2.6.4,5,193.0.14.129,4,193.0.14.129,192.168.20.100,ICMP,50.0,32,"[{'rtt': 84.95489}, {'rtt': 91.791164}, {'rtt': 93.021789}]",0,3,3,84.95489,93.021789,89.92261433333334,1001,1012005,1789762191,Ping,72.191.37.128,ping,240,1789762255
